uniqueID,spectrumID,name,asteroid classes,slope,sampleID,pca_1,pca_2,pca_3,pca_4,pca_5,General Type,Type 1,subtype,metbull type,clan subtype,class subtype
MF-JBA-001-CLS512,CLS512,Feni Meteorite,X-type__Xk-type__Xe-type__C-type__Xn-type,0.3673,MF-JBA-001,-0.2748,-0.1134,-0.1874,0.0432,-0.0276,Rock,Iron,,,unk,unk
MH-CMP-001-C1MH01,C1MH01,McKinney,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.1130,MH-CMP-001,-0.1266,-0.1400,-0.1050,-0.0779,-0.0414,Rock,Ordinary Chondrite,L4,L4,H-L-LL,OC
MH-CMP-001-C3MH01,C3MH01,McKinney,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0198,MH-CMP-001,-0.4130,0.0106,-0.1356,-0.0256,-0.0023,Rock,Ordinary Chondrite,L4,L4,H-L-LL,OC
MH-CMP-001-P1-C2MH01,C2MH01,McKinney,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0232,MH-CMP-001-P1,-0.3630,-0.0184,-0.1245,-0.0454,-0.0036,Rock,Ordinary Chondrite,L4,L4,H-L-LL,OC
MH-CMP-002-C1MH02,C1MH02,Barratta,S-type,0.1229,MH-CMP-002,0.4653,-0.2134,0.1972,-0.0577,-0.0232,Rock,Ordinary Chondrite,L4,L4,H-L-LL,OC
MH-CMP-002-C2MH02,C2MH02,Barratta,S-type,0.0601,MH-CMP-002,0.0528,-0.0487,0.0614,-0.1413,0.0554,Rock,Ordinary Chondrite,L4,L4,H-L-LL,OC
MH-CMP-003-C1MH03,C1MH03,Farmington,Q-type,-0.0220,MH-CMP-003,-0.5040,0.0992,-0.1417,-0.0353,-0.0273,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
MH-CMP-003-C3MH03,C3MH03,Farmington,Q-type,0.1993,MH-CMP-003,-0.6136,0.2698,-0.0499,0.0543,0.0107,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
MH-CMP-003-P1-C2MH03,C2MH03,Farmington,Q-type,-0.0302,MH-CMP-003-P1,-0.5588,0.0977,-0.1072,0.0013,-0.0444,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
MH-CMP-004-B-CBMH04,CBMH04,Cangas De Onis,S-type,0.0365,MH-CMP-004-B,-0.0121,0.0482,0.0803,-0.2016,0.0946,Rock,Ordinary Chondrite,H5,H5,H-L-LL,OC
MH-CMP-004-D-CDMH04,CDMH04,Cangas De Onis,S-type,-0.0107,MH-CMP-004-D,-0.0239,0.0098,0.0334,-0.1966,0.0843,Rock,Ordinary Chondrite,H5,H5,H-L-LL,OC
MH-CMP-005-C1MH05,C1MH05,Ergheo,L-type__Xe-type,0.2993,MH-CMP-005,0.3393,-0.2468,0.0601,-0.1916,0.0245,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
MH-CMP-006-C1MH06,C1MH06,Ucera,Q-type,-0.0195,MH-CMP-006,-0.6179,0.2773,-0.0742,-0.0048,-0.0048,Rock,Ordinary Chondrite,H5,H5,H-L-LL,OC
MH-CMP-007-C1MH07,C1MH07,Monroe,Sq-type,0.0204,MH-CMP-007,-0.1077,0.0769,0.0182,-0.0972,0.0416,Rock,Ordinary Chondrite,H4,H4,H-L-LL,OC
MH-CMP-008-C1MH08,C1MH08,Weston,Sq-type,-0.0008,MH-CMP-008,-0.1543,0.0755,0.0030,-0.0918,0.0373,Rock,Ordinary Chondrite,H4,H4,H-L-LL,OC
MH-CMP-010-C1MH10,C1MH10,Wickenburg,S-type,0.0103,MH-CMP-010,0.0348,-0.1040,0.0508,-0.2583,0.0521,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MH-CMP-011-C1MH11,C1MH11,Tadjera,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0600,MH-CMP-011,-0.3559,-0.0275,-0.1272,-0.0348,-0.0281,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
MH-CMP-012-C1MH12,C1MH12,Taiban,L-type__Xe-type,0.1269,MH-CMP-012,0.2126,-0.2187,0.1075,-0.3442,0.0301,Rock,Ordinary Chondrite,L5,LL6,H-L-LL,OC
MH-CMP-012-C2MH12,C2MH12,Taiban,L-type__Xe-type,0.1269,MH-CMP-012,0.2127,-0.2189,0.1076,-0.3441,0.0302,Rock,Ordinary Chondrite,L5,LL6,H-L-LL,OC
MH-CMP-013-C1MH13,C1MH13,Lubbock,Sq-type,0.0212,MH-CMP-013,-0.3474,0.0501,-0.0003,-0.1177,0.0271,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
MH-CMP-014-C1MH14,C1MH14,Peetz,S-type,0.1497,MH-CMP-014,0.3622,-0.1031,0.2738,-0.4708,0.0523,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MH-CMP-015-C1MH15,C1MH15,Goodland,S-type,0.0960,MH-CMP-015,-0.0661,0.0785,0.0708,-0.1312,0.1012,Rock,Ordinary Chondrite,L4,L4,H-L-LL,OC
MH-CMP-016-C1MH16,C1MH16,Farmington,Q-type,-0.0188,MH-CMP-016,-0.6129,0.1735,-0.0883,-0.0547,0.0151,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
MH-CMP-017-C1MH17,C1MH17,McKinney,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0401,MH-CMP-017,-0.4165,-0.0013,-0.1159,-0.0529,-0.0014,Rock,Ordinary Chondrite,L4,L4,H-L-LL,OC
MH-CMP-018-P2-C2MH18,C2MH18,Orvinio,B-type,-0.0044,MH-CMP-018-P2,-0.4901,0.0479,-0.1386,-0.0785,-0.0163,Rock,Ordinary Chondrite,L5,H6,H-L-LL,OC
MH-CMP-019-P1-C1MH19,C1MH19,Castalia,Sr-type,0.0351,MH-CMP-019-P1,-0.1200,0.2675,0.1242,-0.1293,0.0500,Rock,Ordinary Chondrite,H5,H5,H-L-LL,OC
MH-CMP-019-P2-C2MH19,C2MH19,Castalia,Sq-type,-0.0192,MH-CMP-019-P2,-0.1401,0.0380,-0.0172,-0.1620,0.0345,Rock,Ordinary Chondrite,H5,H5,H-L-LL,OC
MH-CMP-019-P2-C3MH19,C3MH19,Castalia,Sq-type,-0.0197,MH-CMP-019-P2,-0.1607,0.0566,-0.0159,-0.1625,0.0461,Rock,Ordinary Chondrite,H5,H5,H-L-LL,OC
MH-CMP-020-CAMH20,CAMH20,Potter,S-type,0.0843,MH-CMP-020,0.2291,0.0231,0.2326,-0.1887,0.1845,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MH-CMP-021-CAMH21,CAMH21,Ergheo,Sv-type,0.2158,MH-CMP-021,0.7073,-0.1006,0.3498,-0.2510,0.0434,Rock,Ordinary Chondrite,L5,L5,H-L-LL,OC
MH-FPF-050-A-CAMH50,CAMH50,La Criolla,K-type__Xe-type,0.2082,MH-FPF-050-A,-0.5485,0.0358,-0.0462,-0.0224,-0.0317,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MH-FPF-050-B-CBMH50,CBMH50,La Criolla,Sv-type,0.1744,MH-FPF-050-B,0.6305,0.0890,0.2765,-0.3333,0.1128,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MH-FPF-050-C-CCMH50,CCMH50,La Criolla,Sv-type,0.1736,MH-FPF-050-C,0.6564,0.0631,0.2954,-0.3532,0.1085,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MH-FPF-050-D-CDMH50,CDMH50,La Criolla,K-type__Xe-type,0.1728,MH-FPF-050-D,-0.7210,0.0799,-0.0608,-0.0620,-0.0506,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MH-FPF-051-A-CAMH51,CAMH51,Ozona,S-type,0.1355,MH-FPF-051-A,0.5101,-0.2260,0.1711,-0.4624,0.0683,Rock,Ordinary Chondrite,H6,H6,H-L-LL,OC
MH-FPF-051-B-CBMH51,CBMH51,Ozona,S-type,0.1262,MH-FPF-051-B,0.1383,-0.1192,0.1146,-0.3640,0.0850,Rock,Ordinary Chondrite,H6,H6,H-L-LL,OC
MH-FPF-051-C-CCMH51,CCMH51,Ozona,C-type__Ch-type__Xk-type__Xn-type,0.0797,MH-FPF-051-C,-0.5221,-0.0211,-0.0772,-0.0800,-0.0122,Rock,Ordinary Chondrite,H6,H6,H-L-LL,OC
MH-FPF-051-D-CDMH51,CDMH51,Ozona,C-type__Ch-type__Xk-type__Xn-type,0.0255,MH-FPF-051-D,-0.5453,-0.0382,-0.0996,-0.0828,-0.0317,Rock,Ordinary Chondrite,H6,H6,H-L-LL,OC
MH-FPF-051-E-CEMH51,CEMH51,Ozona,C-type__Ch-type__Xk-type__Xn-type,0.1154,MH-FPF-051-E,-0.5277,-0.0467,-0.0954,-0.0404,-0.0283,Rock,Ordinary Chondrite,H6,H6,H-L-LL,OC
MH-FPF-051-F-CFMH51,CFMH51,Ozona,L-type__Xe-type,0.0985,MH-FPF-051-F,0.4133,-0.2857,0.1101,-0.4188,0.0711,Rock,Ordinary Chondrite,H6,H6,H-L-LL,OC
MH-FPF-052-A-CAMH52,CAMH52,Murchison,C-type__Ch-type__Xk-type__Xn-type,0.1714,MH-FPF-052-A,-0.5085,-0.0440,-0.1159,-0.0843,-0.0362,Rock,Carbonaceous Chondrite,"CM, Primitive, 2","Iron, ungrouped",Iron,Iron
MH-FPF-052-B-CBMH52,CBMH52,Murchison,K-type__Xe-type,0.1900,MH-FPF-052-B,-0.2748,-0.0917,-0.0245,0.0100,0.0471,Rock,Carbonaceous Chondrite,"CM, Primitive, 2","Iron, ungrouped",Iron,Iron
MH-FPF-052-C-CCMH52,CCMH52,Murchison,K-type__Xe-type,0.1235,MH-FPF-052-C,-0.2752,-0.1235,-0.0479,-0.0397,0.0216,Rock,Carbonaceous Chondrite,"CM, Primitive, 2","Iron, ungrouped",Iron,Iron
MH-FPF-053-A-CAMH53,CAMH53,Nuevo Mercurio,C-type__Ch-type__Xk-type__Xn-type,0.1844,MH-FPF-053-A,-0.5424,0.0026,-0.0883,-0.0241,-0.0307,Rock,Ordinary Chondrite,H5 Olivine-Bronzite,L6,H-L-LL,OC
MH-FPF-053-B-CBMH53,CBMH53,Nuevo Mercurio,Sr-type,0.1537,MH-FPF-053-B,-0.2041,0.2860,0.2751,-0.2878,0.1158,Rock,Ordinary Chondrite,H5 Olivine-Bronzite,L6,H-L-LL,OC
MH-FPF-053-C-CCMH53,CCMH53,Nuevo Mercurio,O-type__Q-type,0.1049,MH-FPF-053-C,-0.5906,0.5391,0.2632,-0.1905,0.0898,Rock,Ordinary Chondrite,H5 Olivine-Bronzite,L6,H-L-LL,OC
MH-FPF-053-D-CDMH53,CDMH53,Nuevo Mercurio,Q-type,0.1224,MH-FPF-053-D,-0.5430,0.3503,0.1998,-0.1799,0.0427,Rock,Ordinary Chondrite,H5 Olivine-Bronzite,L6,H-L-LL,OC
MH-FPF-053-E-CEMH53,CEMH53,Nuevo Mercurio,Cb-type,0.0913,MH-FPF-053-E,-0.6394,0.1110,-0.0369,-0.0386,-0.0426,Rock,Ordinary Chondrite,H5 Olivine-Bronzite,L6,H-L-LL,OC
MH-FPF-053-F-CFMH53,CFMH53,Nuevo Mercurio,Sr-type,0.1092,MH-FPF-053-F,-0.3716,0.3128,0.1582,-0.1701,0.1013,Rock,Ordinary Chondrite,H5 Olivine-Bronzite,L6,H-L-LL,OC
MH-FPF-053-G-CGMH53,CGMH53,Nuevo Mercurio,Sr-type,0.1722,MH-FPF-053-G,-0.1196,0.2957,0.2962,-0.2834,0.1159,Rock,Ordinary Chondrite,H5 Olivine-Bronzite,L6,H-L-LL,OC
MH-FPF-053-H-CHMH53,CHMH53,Nuevo Mercurio,O-type__Q-type,0.0990,MH-FPF-053-H,-0.5129,0.4972,0.2596,-0.1961,0.0946,Rock,Ordinary Chondrite,H5 Olivine-Bronzite,L6,H-L-LL,OC
MH-FPF-053-I-CIMH53,CIMH53,Nuevo Mercurio,Sq-type,0.1846,MH-FPF-053-I,-0.4416,0.0912,0.0027,-0.0701,0.0149,Rock,Ordinary Chondrite,H5 Olivine-Bronzite,L6,H-L-LL,OC
MH-FPF-055-A-CAMH55,CAMH55,ALHA77003,K-type__Xe-type,0.1482,MH-FPF-055-A,-0.1793,-0.1073,0.0241,-0.0857,0.0613,Rock,Carbonaceous Chondrite,CO3,CO3.6,CM-CO,CC
MH-FPF-055-B-CBMH55,CBMH55,ALHA77003,L-type__Xe-type,0.0943,MH-FPF-055-B,0.1404,-0.2112,0.0720,-0.1729,0.0539,Rock,Carbonaceous Chondrite,CO3,CO3.6,CM-CO,CC
MH-FPF-056-A-CAMH56,CAMH56,ALH 83108,K-type__Xe-type,-0.0296,MH-FPF-056-A,-0.1333,-0.0568,0.0783,-0.1464,0.0143,Rock,Carbonaceous Chondrite,CO3,CO3.5,CM-CO,CC
MH-FPF-056-B-CBMH56,CBMH56,ALH 83108,K-type__Xe-type,0.0217,MH-FPF-056-B,0.0530,-0.1375,0.0962,-0.1813,0.0413,Rock,Carbonaceous Chondrite,CO3,CO3.5,CM-CO,CC
MH-FPF-057-A-CAMH57,CAMH57,Allende,K-type__Xe-type,0.0689,MH-FPF-057-A,-0.2305,-0.0702,-0.0540,-0.0111,-0.0047,Rock,Carbonaceous Chondrite,CV3,L4,H-L-LL,OC
MH-FPF-058-A-CAMH58,CAMH58,ALH 85002,K-type__Xe-type,-0.0075,MH-FPF-058-A,-0.6091,0.0202,-0.0306,-0.0368,-0.0092,Rock,Carbonaceous Chondrite,CK4,CK4,CV-CK,CC
MH-FPF-058-B-CBMH58,CBMH58,ALH 85002,K-type__Xe-type,-0.0260,MH-FPF-058-B,-0.7160,0.0609,-0.0142,-0.0857,0.0319,Rock,Carbonaceous Chondrite,CK4,CK4,CV-CK,CC
MH-FPF-059-A-CAMH59,CAMH59,ALH 83100,K-type__Xe-type,0.2201,MH-FPF-059-A,-0.4645,0.0112,-0.0285,0.0677,0.0815,Rock,Carbonaceous Chondrite,CM,CM1/2,CM-CO,CC
MH-FPF-059-B-CBMH59,CBMH59,ALH 83100,K-type__Xe-type,0.2845,MH-FPF-059-B,-0.6269,0.0395,-0.0134,0.0352,0.0884,Rock,Carbonaceous Chondrite,CM,CM1/2,CM-CO,CC
MH-FPF-061-C1MH61,C1MH61,Kernouve,Srw-type,0.2512,MH-FPF-061,-0.3569,0.2759,0.0396,-0.1937,0.0677,Rock,Ordinary Chondrite,H6,H6,H-L-LL,OC
MH-FPF-062-C1MH62,C1MH62,Parnallee,S-type,-0.0035,MH-FPF-062,0.1052,0.0155,0.1968,-0.1190,0.0048,Rock,Ordinary Chondrite,LL3,LL3.6,H-L-LL,OC
MH-FPF-063-C1MH63,C1MH63,Tennasilm,Sr-type,0.0536,MH-FPF-063,0.0780,0.1360,0.0186,-0.1054,0.0345,Rock,Ordinary Chondrite,L6,L4,H-L-LL,OC
MH-FPF-064-C1MH64,C1MH64,Wold Cottage,Sr-type,0.0859,MH-FPF-064,-0.3543,0.3807,0.1272,-0.1269,0.0918,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MH-JFB-020-C1MH20,C1MH20,McKinney,B-type,-0.1247,MH-JFB-020,-0.4078,-0.0520,-0.1509,-0.1393,-0.0276,Rock,Ordinary Chondrite,L4,L4,H-L-LL,OC
MH-JFB-021-C1MH21,C1MH21,Sete Lagoas,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0178,MH-JFB-021,-0.3028,-0.1119,-0.1158,-0.1054,-0.0173,Rock,Ordinary Chondrite,H4,H4,H-L-LL,OC
MH-JFB-021-C2MH21,C2MH21,Sete Lagoas,S-type,-0.0080,MH-JFB-021,0.0955,-0.0716,0.3387,-0.4901,0.0096,Rock,Ordinary Chondrite,H4,H4,H-L-LL,OC
MH-JFB-021-C3MH21,C3MH21,Sete Lagoas,K-type__Xe-type,-0.1166,MH-JFB-021,-0.6125,0.0984,-0.0325,-0.3573,-0.0198,Rock,Ordinary Chondrite,H4,H4,H-L-LL,OC
MH-JFB-021-C4MH21,C4MH21,Sete Lagoas,C-type__Ch-type__Xk-type__Xn-type,0.0113,MH-JFB-021,-0.5563,-0.0213,-0.1457,-0.0934,-0.0217,Rock,Ordinary Chondrite,H4,H4,H-L-LL,OC
MH-JFB-021-C5MH21,C5MH21,Sete Lagoas,Sq-type,-0.0651,MH-JFB-021,-0.1557,0.0489,0.1595,-0.4375,0.0133,Rock,Ordinary Chondrite,H4,H4,H-L-LL,OC
MH-JFB-021-C6MH21,C6MH21,Sete Lagoas,K-type__Xe-type,-0.0603,MH-JFB-021,-0.3945,0.0063,-0.0196,-0.3194,-0.0275,Rock,Ordinary Chondrite,H4,H4,H-L-LL,OC
MH-JFB-022-C1MH22,C1MH22,Gifu,B-type,-0.0313,MH-JFB-022,-0.4009,-0.0754,-0.1044,-0.1221,-0.0186,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MH-JFB-022-C2MH22,C2MH22,Gifu,Q-type,-0.0175,MH-JFB-022,-0.3920,0.3531,0.2427,-0.1526,0.0859,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MH-JFB-022-C3MH22,C3MH22,Gifu,Q-type,-0.0492,MH-JFB-022,-0.7502,0.3760,0.1609,-0.1447,0.0880,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MH-JFB-023-C1MH23,C1MH23,La Criolla,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0570,MH-JFB-023,-0.3850,-0.1286,-0.1306,-0.1022,-0.0005,Rock,Ordinary Chondrite,,L6,H-L-LL,OC
MH-JFB-023-C2MH23,C2MH23,La Criolla,Q-type,-0.0671,MH-JFB-023,-0.7587,0.3537,0.2790,-0.1922,0.0560,Rock,Ordinary Chondrite,,L6,H-L-LL,OC
MH-JFB-023-C3MH23,C3MH23,La Criolla,Q-type,-0.1231,MH-JFB-023,-1.4509,0.6045,0.1976,-0.0597,0.0577,Rock,Ordinary Chondrite,,L6,H-L-LL,OC
MH-JFB-024-C1MH24,C1MH24,Cavour,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.0061,MH-JFB-024,0.0145,-0.2226,-0.1144,-0.0227,-0.0198,Rock,Ordinary Chondrite,H6,H6,H-L-LL,OC
MH-JFB-024-C2MH24,C2MH24,Cavour,K-type__Xe-type,-0.0298,MH-JFB-024,-0.2099,-0.1020,-0.0738,-0.2162,0.0222,Rock,Ordinary Chondrite,H6,H6,H-L-LL,OC
MH-JFB-025-C1MH25,C1MH25,Dimmitt,L-type__Xe-type,-0.0415,MH-JFB-025,0.2491,-0.2562,-0.1194,-0.0664,-0.0712,Rock,Ordinary Chondrite,H4,OC,unk,unk
MH-JFB-026-C1MH26,C1MH26,Taiban,B-type,-0.0389,MH-JFB-026,-0.5489,0.0216,-0.1179,-0.1237,-0.0049,Rock,Ordinary Chondrite,L5,LL6,H-L-LL,OC
MH-JFB-026-C2MH26,C2MH26,Taiban,B-type,-0.1339,MH-JFB-026,-0.8337,0.1269,-0.0958,-0.1994,0.0270,Rock,Ordinary Chondrite,L5,LL6,H-L-LL,OC
MI-CMP-001-C10MI1,C10MI1,Meteorites with steel,Q-type,0.2835,MI-CMP-001,0.1188,-0.3449,-0.3884,0.0143,-0.0798,Rock,,,,unk,unk
MI-CMP-001-C1MI01,C1MI01,Meteorites with steel,B-type,-0.0699,MI-CMP-001,-0.4171,-0.0723,-0.1900,0.0001,-0.0366,Rock,,,,unk,unk
MI-CMP-001-C2MI01,C2MI01,Meteorites with steel,D-type__A-type,0.4373,MI-CMP-001,-0.1035,-0.2221,-0.1666,-0.0604,0.0066,Rock,,,,unk,unk
MI-CMP-001-C30MI1,C30MI1,Meteorites with steel,indeterminate,0.1337,MI-CMP-001,0.2448,-0.1929,-0.3199,-0.0246,-0.0844,Rock,,,,unk,unk
MI-CMP-001-C3MI01,C3MI01,Meteorites with steel,D-type__A-type,0.6522,MI-CMP-001,-0.4146,-0.0729,-0.1905,-0.0004,-0.0370,Rock,,,,unk,unk
MI-CMP-001-C45MI1,C45MI1,Meteorites with steel,C-complex,-0.1007,MI-CMP-001,0.2501,0.1690,-0.0703,-0.0475,-0.0621,Rock,,,,unk,unk
MI-CMP-001-S1MI01,S1MI01,Meteorites with steel,B-type,-0.0699,MI-CMP-001,-0.4156,-0.0727,-0.1901,0.0001,-0.0367,Rock,,,,unk,unk
MI-CMP-001-S2MI01,S2MI01,Meteorites with steel,D-type__A-type,0.4372,MI-CMP-001,-0.1054,-0.2208,-0.1661,-0.0600,0.0081,Rock,,,,unk,unk
MI-CMP-001-S3MI01,S3MI01,Meteorites with steel,D-type__A-type,0.6512,MI-CMP-001,-0.4154,-0.0726,-0.1906,-0.0006,-0.0370,Rock,,,,unk,unk
MI-CMP-008-C1MI08,C1MI08,Meteor Filings,D-type__A-type,0.3824,MI-CMP-008,-0.1607,-0.1609,-0.1411,0.0020,-0.0308,Rock,Iron,IA,,IA,IA
MI-CMP-009-C1MI09,C1MI09,Holbrook,Q-type,-0.0391,MI-CMP-009,-0.4819,0.3663,0.1962,-0.0827,0.0187,Rock,Ordinary Chondrite,L6,L/LL6,H-L-LL,OC
MI-CMP-010-C1MI10,C1MI10,H4 Chondrite,C-type__Ch-type__Xk-type__Xn-type,0.8104,MI-CMP-010,-0.6770,0.0297,-0.2141,-0.1118,-0.0377,Rock,Ordinary Chondrite,H4,,H-L-LL,OC
MI-CMP-010-C2MI10,C2MI10,H4 Chondrite,Sq-type,-0.0365,MI-CMP-010,-0.1714,0.0221,-0.0483,-0.1940,0.0200,Rock,Ordinary Chondrite,H4,,H-L-LL,OC
MI-CMP-011-C1MI11,C1MI11,Troilite,D-type__A-type,0.5104,MI-CMP-011,-0.0631,-0.2203,-0.1482,0.0032,-0.0168,Mineral,Sulfide,Troilite,,TRO,TRO
MI-CMP-011-C2MI11,C2MI11,Troilite,D-type__A-type,0.7679,MI-CMP-011,-0.4124,-0.0735,-0.1902,0.0000,-0.0368,Mineral,Sulfide,Troilite,,TRO,TRO
MI-CMP-012-C10M12,C10M12,.2 uM Grit Smo,D-type,3.1363,MI-CMP-012,-1.7795,3.2594,0.0407,1.1027,-2.7955,Rock,Iron,IA,,IA,IA
MI-CMP-012-C30M12,C30M12,.2 uM Grit Smo,D-type,1.6572,MI-CMP-012,-0.4927,0.6364,0.4331,-0.2375,0.2418,Rock,Iron,IA,,IA,IA
MI-CMP-012-C45M12,C45M12,.2 uM Grit Smo,V-type,8.9189,MI-CMP-012,1.6651,0.4723,-0.9040,0.7909,-0.2233,Rock,Iron,IA,,IA,IA
MP-D2M-112-BKR1MP112,BKR1MP112,Ellemeet,V-type,-0.0674,MP-D2M-112,-0.2610,1.4166,-0.4216,-0.1475,0.0631,Rock,Achondrite,Basaltic HED Diogenite,Diogenite,HED,HED
MP-D2M-112-C1MP112,C1MP112,Ellemeet,V-type,-0.0655,MP-D2M-112,-0.3189,1.4394,-0.4146,-0.1495,0.0942,Rock,Achondrite,Basaltic HED Diogenite,Diogenite,HED,HED
MP-D2M-113-BKR1MP113,BKR1MP113,Ellemeet,V-type,0.0187,MP-D2M-113,-0.3037,1.1838,-0.3086,-0.0463,0.1009,Rock,Achondrite,Basaltic HED Diogenite,Diogenite,HED,HED
MP-D2M-113-C1MP113,C1MP113,Ellemeet,V-type,0.0198,MP-D2M-113,-0.3364,1.2041,-0.3039,-0.0513,0.1257,Rock,Achondrite,Basaltic HED Diogenite,Diogenite,HED,HED
MP-DTB-028-C-CCMP28,CCMP28,Orvinio,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.1026,MP-DTB-028-C,-0.4347,0.0172,-0.1387,-0.0206,-0.0250,Rock,Ordinary Chondrite,L6,H6,H-L-LL,OC
MP-DTB-028-M-CMMP28,CMMP28,Orvinio,Q-type,0.1028,MP-DTB-028-M,-0.6303,0.1582,-0.0440,0.0369,-0.0086,Rock,Ordinary Chondrite,L6,H6,H-L-LL,OC
MP-DTB-029-A-CAMP29,CAMP29,Walters,Sr-type,0.1556,MP-DTB-029-A,0.1553,0.0882,0.2723,-0.3753,0.1123,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MP-DTB-029-C-CCMP29,CCMP29,Walters,Sr-type,0.1420,MP-DTB-029-C,-0.0091,0.2339,0.3602,-0.3665,0.0846,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MP-DTB-029-M-CMMP29,CMMP29,Walters,S-type,0.0267,MP-DTB-029-M,-0.0300,-0.0145,0.1934,-0.2795,0.0624,Rock,Ordinary Chondrite,L6,L6,H-L-LL,OC
MP-FPF-027-A-CAMP27,CAMP27,Bjurbole,Sq-type,0.0834,MP-FPF-027-A,-0.2259,0.0736,0.1572,-0.0672,0.0357,Rock,Ordinary Chondrite,L4,L/LL4,H-L-LL,OC
MP-FPF-027-A-LAMP27A,LAMP27A,Bjurbole,Sq-type,0.0834,MP-FPF-027-A,-0.2261,0.0738,0.1570,-0.0674,0.0354,Rock,Ordinary Chondrite,L4,L/LL4,H-L-LL,OC
MP-FPF-027-B-CBMP27,CBMP27,Bjurbole,Sq-type,-0.0776,MP-FPF-027-B,-0.1874,0.1769,0.1417,-0.0618,-0.0160,Rock,Ordinary Chondrite,L4,L/LL4,H-L-LL,OC
MP-FPF-027-B-LAMP27B,LAMP27B,Bjurbole,Sr-type,-0.0777,MP-FPF-027-B,-0.1835,0.1796,0.1434,-0.0638,-0.0160,Rock,Ordinary Chondrite,L4,L/LL4,H-L-LL,OC
MP-FPF-027-C-CCMP27,CCMP27,Bjurbole,Sr-type,-0.0108,MP-FPF-027-C,-0.3423,0.2517,0.1761,-0.0585,0.0164,Rock,Ordinary Chondrite,L4,L/LL4,H-L-LL,OC
MP-FPF-027-C-LAMP27C,LAMP27C,Bjurbole,Sr-type,-0.0108,MP-FPF-027-C,-0.3418,0.2541,0.1767,-0.0593,0.0168,Rock,Ordinary Chondrite,L4,L/LL4,H-L-LL,OC
MP-FPF-027-C1MP27,C1MP27,Bjurbole,Sr-type,0.0279,MP-FPF-027,-0.3243,0.2403,0.2149,-0.0686,0.0256,Rock,Ordinary Chondrite,L4,L/LL4,H-L-LL,OC
MP-FPF-027-LAMP27,LAMP27,Bjurbole,Sr-type,0.0278,MP-FPF-027,-0.3268,0.2436,0.2156,-0.0691,0.0275,Rock,Ordinary Chondrite,L4,L/LL4,H-L-LL,OC
MP-KHO-131-A-BKR1MP131A,BKR1MP131A,El-Quss Abu Said,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.1194,MP-KHO-131-A,-0.2772,-0.1810,-0.1242,-0.1331,-0.0108,Rock,Carbonaceous Chondrite,CM2,CM2,CM-CO,CC
MP-KHO-131-A-C1MP131A,C1MP131A,El-Quss Abu Said,Xk-type__Xc-type__Xe-type__C-type__Ch-type__Xn-type,0.1050,MP-KHO-131-A,-0.4440,-0.1020,-0.1184,-0.1062,0.0161,Rock,Carbonaceous Chondrite,CM2,CM2,CM-CO,CC
MP-KHO-131-BKR1MP131,BKR1MP131,El-Quss Abu Said,B-type,-0.0830,MP-KHO-131,-0.4928,-0.0925,-0.1284,-0.1070,-0.0052,Rock,Carbonaceous Chondrite,CM2,CM2,CM-CO,CC
MP-KHO-131-C1MP131,C1MP131,El-Quss Abu Said,B-type,-0.0841,MP-KHO-131,-0.5206,-0.0816,-0.1352,-0.0967,-0.0067,Rock,Carbonaceous Chondrite,CM2,CM2,CM-CO,CC
MP-LAM-001-C1MP01,C1MP01,ALH 84005,Cb-type,0.0954,MP-LAM-001,-0.3854,-0.0660,-0.1763,-0.0297,-0.0456,Rock,Ordinary Chondrite,L6,L5,H-L-LL,OC
